Time,HipCenter.X,HipCenter.Y,HipCenter.Z,Spine.X,Spine.Y,Spine.Z,ShoulderCenter.X,ShoulderCenter.Y,ShoulderCenter.Z,Head.X,Head.Y,Head.Z,ShoulderLeft.X,ShoulderLeft.Y,ShoulderLeft.Z,ElbowLeft.X,ElbowLeft.Y,ElbowLeft.Z,WristLeft.X,WristLeft.Y,WristLeft.Z,HandLeft.X,HandLeft.Y,HandLeft.Z,ShoulderRight.X,ShoulderRight.Y,ShoulderRight.Z,ElbowRight.X,ElbowRight.Y,ElbowRight.Z,WristRight.X,WristRight.Y,WristRight.Z,HandRight.X,HandRight.Y,HandRight.Z,HipLeft.X,HipLeft.Y,HipLeft.Z,KneeLeft.X,KneeLeft.Y,KneeLeft.Z,AnkleLeft.X,AnkleLeft.Y,AnkleLeft.Z,FootLeft.X,FootLeft.Y,FootLeft.Z,HipRight.X,HipRight.Y,HipRight.Z,KneeRight.X,KneeRight.Y,KneeRight.Z,AnkleRight.X,AnkleRight.Y,AnkleRight.Z,FootRight.X,FootRight.Y,FootRight.Z
13.467,-0.03,-0.22,1.66,-0.03,-0.16,1.72,-0.03,0.18,1.73,-0.01,0.36,1.69,-0.19,0.08,1.7,,,,,,,,,,0.14,0.06,1.68,0.19,-0.14,1.56,0.06,-0.11,1.38,0.05,-0.08,1.37,-0.11,-0.29,1.65,-0.12,-0.63,1.71,,,,,,,0.04,-0.3,1.64,0.06,-0.62,1.69,,,,,,
13.503,-0.03,-0.22,1.66,-0.03,-0.16,1.72,-0.03,0.18,1.73,-0.01,0.36,1.69,-0.19,0.08,1.71,,,,,,,,,,0.14,0.07,1.68,0.2,-0.13,1.56,0.07,-0.06,1.39,0.04,-0.03,1.36,-0.1,-0.29,1.65,-0.12,-0.63,1.71,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
13.536,-0.03,-0.22,1.66,-0.03,-0.16,1.72,-0.03,0.18,1.73,-0.01,0.36,1.69,-0.19,0.08,1.71,,,,,,,,,,0.14,0.07,1.68,0.17,-0.11,1.52,0.03,-0.02,1.36,0.03,0.04,1.34,-0.1,-0.29,1.65,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.64,0.06,-0.62,1.69,,,,,,
13.571,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.01,0.36,1.69,-0.19,0.08,1.71,,,,,,,,,,0.15,0.08,1.68,0.17,-0.11,1.52,0.05,0.03,1.38,0.04,0.03,1.39,-0.11,-0.29,1.65,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.64,0.06,-0.62,1.69,,,,,,
13.604,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.01,0.36,1.69,-0.19,0.08,1.71,,,,,,,,,,0.16,0.08,1.68,0.17,-0.1,1.51,0.05,0.07,1.4,0.04,0.14,1.34,-0.11,-0.29,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.64,0.06,-0.62,1.69,,,,,,
13.637,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.01,0.37,1.69,-0.19,0.08,1.71,,,,,,,,,,0.16,0.08,1.67,0.14,-0.05,1.47,0.04,0.16,1.35,,,,-0.11,-0.3,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.63,0.06,-0.62,1.69,,,,,,
13.667,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.01,0.37,1.69,-0.19,0.08,1.71,,,,,,,,,,0.16,0.08,1.66,0.14,-0.05,1.47,0.04,0.17,1.36,,,,-0.11,-0.3,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.63,0.06,-0.62,1.69,,,,,,
13.707,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.02,0.37,1.69,-0.19,0.08,1.71,,,,,,,,,,0.17,0.08,1.67,0.14,-0.05,1.47,0.05,0.17,1.36,0.05,0.19,1.36,-0.11,-0.3,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.63,0.06,-0.62,1.69,,,,,,
13.736,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.02,0.37,1.69,-0.19,0.08,1.71,,,,,,,,,,0.17,0.08,1.67,0.18,-0.09,1.51,0.06,0.08,1.42,0.05,0.18,1.36,-0.11,-0.3,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.63,0.06,-0.62,1.69,,,,,,
13.767,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.02,0.37,1.69,-0.19,0.08,1.71,,,,,,,,,,0.17,0.08,1.67,0.18,-0.09,1.51,0.06,0.08,1.41,0.05,0.18,1.35,-0.11,-0.3,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.63,0.06,-0.62,1.69,,,,,,
13.806,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.02,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.17,0.08,1.67,0.18,-0.1,1.51,0.06,0.11,1.35,0.06,0.15,1.34,-0.11,-0.3,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.63,0.06,-0.62,1.69,,,,,,
13.837,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.02,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.16,0.08,1.67,0.17,-0.11,1.52,0.06,0.1,1.34,,,,-0.11,-0.3,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.63,0.06,-0.62,1.69,,,,,,
13.868,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.02,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.16,0.08,1.67,0.17,-0.12,1.52,0.05,0.01,1.35,,,,-0.11,-0.29,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.63,0.06,-0.62,1.69,,,,,,
13.908,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.02,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.15,0.07,1.68,0.18,-0.13,1.54,0.05,-0.01,1.3,0.01,0.03,1.23,-0.11,-0.29,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.63,0.06,-0.62,1.69,,,,,,
13.936,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.02,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.14,0.07,1.67,0.19,-0.14,1.58,0.07,-0.16,1.38,0.05,-0.13,1.36,-0.11,-0.29,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.63,0.06,-0.62,1.69,,,,,,
13.967,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.02,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.14,0.07,1.68,0.19,-0.14,1.58,0.07,-0.21,1.4,0.07,-0.2,1.39,-0.11,-0.29,1.66,-0.12,-0.63,1.71,,,,,,,0.05,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.004,-0.03,-0.22,1.66,-0.02,-0.16,1.72,-0.03,0.18,1.73,-0.02,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.14,0.07,1.68,0.18,-0.14,1.59,0.08,-0.24,1.41,0.07,-0.25,1.39,-0.11,-0.29,1.66,-0.12,-0.63,1.71,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.035,-0.03,-0.22,1.66,-0.03,-0.16,1.72,-0.03,0.18,1.74,-0.02,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.13,0.07,1.68,0.18,-0.15,1.59,0.08,-0.26,1.42,0.05,-0.28,1.37,-0.11,-0.29,1.66,-0.12,-0.63,1.71,,,,,,,0.04,-0.29,1.64,0.07,-0.62,1.68,,,,,,
14.068,-0.04,-0.22,1.66,-0.03,-0.16,1.72,-0.03,0.18,1.74,-0.02,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.13,0.07,1.68,0.18,-0.15,1.59,0.08,-0.26,1.42,0.05,-0.28,1.38,-0.11,-0.29,1.66,-0.12,-0.63,1.71,,,,,,,0.04,-0.29,1.64,0.07,-0.62,1.68,,,,,,
14.103,-0.04,-0.22,1.66,-0.03,-0.16,1.72,-0.03,0.18,1.74,-0.02,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.13,0.07,1.68,0.18,-0.15,1.59,0.08,-0.25,1.42,0.06,-0.26,1.38,-0.11,-0.29,1.66,-0.12,-0.63,1.71,,,,,,,0.04,-0.29,1.64,0.07,-0.62,1.68,,,,,,
14.136,-0.04,-0.22,1.66,-0.03,-0.16,1.72,-0.03,0.18,1.74,-0.03,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.13,0.07,1.68,0.18,-0.15,1.59,0.08,-0.23,1.4,0.06,-0.23,1.38,-0.11,-0.29,1.66,-0.12,-0.63,1.71,,,,,,,0.04,-0.29,1.64,0.07,-0.62,1.68,,,,,,
14.167,-0.04,-0.22,1.66,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.13,0.07,1.68,0.18,-0.14,1.59,0.08,-0.2,1.4,0.08,-0.19,1.37,-0.11,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.07,-0.62,1.68,,,,,,
14.204,-0.04,-0.22,1.66,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.13,0.07,1.68,0.18,-0.14,1.59,0.08,-0.17,1.39,0.07,-0.16,1.36,-0.11,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.07,-0.62,1.69,,,,,,
14.236,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.13,0.07,1.68,0.19,-0.14,1.58,0.07,-0.16,1.38,0.06,-0.12,1.35,-0.11,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.269,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.19,-0.14,1.56,0.06,-0.15,1.37,0.06,-0.11,1.35,-0.11,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.303,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.18,-0.13,1.56,0.05,-0.13,1.37,0.05,-0.09,1.35,-0.11,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.337,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.18,-0.13,1.55,0.05,-0.13,1.37,0.05,-0.08,1.35,-0.11,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.367,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.18,-0.13,1.55,0.05,-0.12,1.37,0.05,-0.07,1.35,-0.11,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.406,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.18,-0.13,1.55,0.04,-0.12,1.37,0.04,-0.07,1.35,-0.11,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.437,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.18,-0.13,1.55,0.04,-0.12,1.37,0.03,-0.07,1.35,-0.11,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.468,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.17,-0.13,1.55,0.03,-0.12,1.37,0.03,-0.07,1.35,-0.11,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.504,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.17,-0.14,1.55,0.03,-0.13,1.38,0.02,-0.08,1.36,-0.11,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.535,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.17,-0.14,1.56,0.02,-0.13,1.38,0.01,-0.09,1.36,-0.11,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.567,-0.03,-0.22,1.67,-0.03,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.17,-0.14,1.56,0.01,-0.13,1.39,,-0.1,1.36,-0.11,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.605,-0.04,-0.22,1.67,-0.03,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.67,0.16,-0.15,1.56,,-0.15,1.4,,-0.12,1.38,-0.11,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.634,-0.04,-0.22,1.67,-0.03,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.67,0.15,-0.15,1.56,-0.01,-0.16,1.41,-0.03,-0.13,1.37,-0.11,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.667,-0.04,-0.22,1.67,-0.03,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.67,0.15,-0.15,1.56,-0.02,-0.18,1.42,-0.05,-0.16,1.4,-0.11,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.703,-0.04,-0.22,1.67,-0.03,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.67,0.15,-0.15,1.56,-0.03,-0.19,1.43,-0.1,-0.17,1.38,-0.11,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.735,-0.04,-0.22,1.67,-0.03,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.15,-0.15,1.56,-0.05,-0.19,1.46,-0.17,-0.2,1.42,-0.11,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.767,-0.04,-0.22,1.67,-0.03,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.14,-0.15,1.56,-0.05,-0.19,1.46,-0.12,-0.19,1.45,-0.11,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.803,-0.04,-0.22,1.67,-0.03,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.14,-0.15,1.56,-0.06,-0.19,1.46,-0.13,-0.19,1.46,-0.11,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.837,-0.04,-0.22,1.67,-0.03,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.14,-0.15,1.56,-0.06,-0.18,1.47,-0.12,-0.16,1.48,-0.11,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.87,-0.04,-0.22,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.14,-0.15,1.56,-0.07,-0.16,1.47,-0.16,-0.14,1.47,-0.1,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.903,-0.04,-0.22,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.14,-0.15,1.56,-0.07,-0.13,1.48,-0.12,-0.09,1.48,-0.1,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.936,-0.04,-0.21,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.14,-0.15,1.56,-0.06,-0.12,1.47,-0.15,-0.09,1.46,-0.1,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
14.971,-0.04,-0.21,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.14,-0.15,1.56,-0.05,-0.11,1.45,-0.14,-0.08,1.45,-0.1,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
15.004,-0.04,-0.21,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.14,-0.15,1.56,-0.05,-0.11,1.45,-0.13,-0.07,1.43,-0.1,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.29,1.64,0.06,-0.62,1.69,,,,,,
15.036,-0.04,-0.21,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.15,-0.14,1.56,-0.04,-0.1,1.44,-0.1,-0.05,1.41,-0.1,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.28,1.64,0.06,-0.62,1.69,,,,,,
15.073,-0.03,-0.21,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.15,-0.14,1.56,-0.03,-0.09,1.43,-0.09,-0.05,1.4,-0.1,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.28,1.64,0.06,-0.62,1.69,,,,,,
15.103,-0.03,-0.21,1.67,-0.02,-0.15,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.2,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.18,-0.14,1.57,-0.01,-0.09,1.42,-0.06,-0.05,1.39,-0.1,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.28,1.64,0.06,-0.62,1.69,,,,,,
15.135,-0.03,-0.21,1.67,-0.02,-0.15,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.19,-0.14,1.58,0.04,-0.11,1.41,-0.04,-0.06,1.37,-0.1,-0.29,1.68,-0.12,-0.63,1.72,,,,,,,0.03,-0.28,1.64,0.06,-0.62,1.69,,,,,,
15.172,-0.03,-0.21,1.67,-0.02,-0.15,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.12,0.07,1.66,0.19,-0.14,1.58,0.05,-0.11,1.41,-0.01,-0.07,1.36,-0.1,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.03,-0.28,1.64,0.06,-0.62,1.69,,,,,,
15.203,-0.03,-0.21,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.13,0.07,1.66,0.19,-0.14,1.58,0.06,-0.12,1.4,0.01,-0.09,1.36,-0.1,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.03,-0.28,1.64,0.06,-0.62,1.69,,,,,,
15.236,-0.03,-0.21,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.13,0.07,1.66,0.2,-0.14,1.59,0.08,-0.13,1.4,0.04,-0.11,1.35,-0.1,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.04,-0.28,1.64,0.06,-0.62,1.69,,,,,,
15.27,-0.03,-0.21,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.21,-0.13,1.59,0.09,-0.14,1.39,0.06,-0.13,1.35,-0.1,-0.29,1.67,-0.13,-0.63,1.72,,,,,,,0.04,-0.28,1.64,0.06,-0.62,1.69,,,,,,
15.303,-0.03,-0.21,1.67,-0.02,-0.16,1.73,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.73,,,,,,,,,,0.13,0.07,1.67,0.21,-0.13,1.6,0.14,-0.17,1.39,0.1,-0.16,1.34,-0.1,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.04,-0.28,1.64,0.06,-0.63,1.7,,,,,,
15.335,-0.03,-0.21,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.74,-0.03,0.37,1.69,-0.19,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.21,-0.13,1.62,0.17,-0.18,1.4,0.15,-0.19,1.36,-0.1,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.04,-0.28,1.64,0.06,-0.64,1.7,,,,,,
15.375,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.21,-0.13,1.62,0.18,-0.19,1.4,0.17,-0.2,1.37,-0.1,-0.29,1.67,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.64,1.7,,,,,,
15.407,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.2,-0.13,1.63,0.2,-0.19,1.4,0.22,-0.22,1.37,-0.1,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.63,1.69,,,,,,
15.437,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.2,-0.13,1.63,0.21,-0.19,1.4,0.25,-0.21,1.38,-0.1,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.63,1.69,,,,,,
15.473,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.2,-0.14,1.63,0.22,-0.19,1.4,0.26,-0.2,1.38,-0.1,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.63,1.69,,,,,,
15.505,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.2,-0.14,1.63,0.23,-0.18,1.41,0.27,-0.17,1.39,-0.1,-0.29,1.66,-0.12,-0.62,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.64,1.69,,,,,,
15.536,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.19,-0.14,1.64,0.23,-0.16,1.41,0.26,-0.15,1.39,-0.1,-0.29,1.66,-0.12,-0.62,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.64,1.69,,,,,,
15.574,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.19,-0.14,1.64,0.22,-0.15,1.41,0.25,-0.12,1.38,-0.1,-0.29,1.66,-0.12,-0.62,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.64,1.69,,,,,,
15.605,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.18,-0.14,1.64,0.21,-0.13,1.41,0.24,-0.11,1.39,-0.1,-0.29,1.66,-0.12,-0.62,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.64,1.7,,,,,,
15.637,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.18,-0.14,1.65,0.2,-0.12,1.42,0.23,-0.09,1.39,-0.1,-0.29,1.66,-0.12,-0.62,1.72,,,,,,,0.04,-0.29,1.64,0.06,-0.64,1.7,,,,,,
15.674,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,0.17,-0.14,1.65,0.19,-0.11,1.42,0.2,-0.09,1.4,-0.1,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.05,-0.29,1.64,0.06,-0.64,1.7,,,,,,
15.704,-0.03,-0.22,1.67,-0.02,-0.16,1.72,-0.03,0.19,1.73,-0.03,0.37,1.69,-0.2,0.08,1.72,,,,,,,,,,0.13,0.07,1.67,,,,0.18,-0.1,1.42,0.19,-0.08,1.4,-0.1,-0.29,1.66,-0.12,-0.63,1.72,,,,,,,0.05,-0.29,1.64,0.06,-0.64,1.7,,,,,,
