Time,HipCenter.X,HipCenter.Y,HipCenter.Z,Spine.X,Spine.Y,Spine.Z,ShoulderCenter.X,ShoulderCenter.Y,ShoulderCenter.Z,Head.X,Head.Y,Head.Z,ShoulderLeft.X,ShoulderLeft.Y,ShoulderLeft.Z,ElbowLeft.X,ElbowLeft.Y,ElbowLeft.Z,WristLeft.X,WristLeft.Y,WristLeft.Z,HandLeft.X,HandLeft.Y,HandLeft.Z,ShoulderRight.X,ShoulderRight.Y,ShoulderRight.Z,ElbowRight.X,ElbowRight.Y,ElbowRight.Z,WristRight.X,WristRight.Y,WristRight.Z,HandRight.X,HandRight.Y,HandRight.Z,HipLeft.X,HipLeft.Y,HipLeft.Z,KneeLeft.X,KneeLeft.Y,KneeLeft.Z,AnkleLeft.X,AnkleLeft.Y,AnkleLeft.Z,FootLeft.X,FootLeft.Y,FootLeft.Z,HipRight.X,HipRight.Y,HipRight.Z,KneeRight.X,KneeRight.Y,KneeRight.Z,AnkleRight.X,AnkleRight.Y,AnkleRight.Z,FootRight.X,FootRight.Y,FootRight.Z
7.136,-0.1055842,0.1545408,1.91228,-0.09686048,0.2252118,1.928831,-0.07670756,0.5834327,1.917436,,,,-0.255641,0.4936694,1.971173,-0.2971098,0.242928,2.025299,-0.3468307,-0.04640967,2.002647,,,,0.08572771,0.4635919,1.895217,0.09380522,0.2349851,1.820929,0.1447026,0.2044806,1.58116,0.1332737,0.2684923,1.428427,-0.1853256,0.07760639,1.923931,-0.2287959,-0.3550555,1.979488,-0.2835569,-0.7717504,2.137424,-0.3181489,-0.8514172,2.068472,-0.03574727,0.07326067,1.892952,0.0122534,-0.3812148,1.949202,0.0141653,-0.7642266,2.102875,-0.008833921,-0.8522545,2.039474
7.169,-0.1054898,0.1542929,1.912328,-0.09679061,0.2250726,1.928877,-0.07691869,0.5837105,1.917518,,,,-0.2557595,0.4935836,1.971073,-0.297532,0.2459715,2.02487,-0.3468764,-0.04687405,2.00271,,,,0.08484682,0.4640388,1.894838,0.09823665,0.2377777,1.811945,0.1475979,0.2057209,1.572206,0.1352543,0.2769756,1.432073,-0.185314,0.07750704,1.924026,-0.228864,-0.354755,1.979413,-0.2834428,-0.7718042,2.137453,-0.3181236,-0.8514363,2.068512,-0.03549588,0.07312024,1.892973,0.01206412,-0.380889,1.949179,0.01413293,-0.7642401,2.102875,-0.008971665,-0.8522194,2.03945
7.204,-0.1053986,0.1541475,1.912367,-0.09669353,0.2249709,1.92893,-0.07687443,0.5838557,1.917599,,,,-0.2558642,0.4935391,1.97108,-0.2981176,0.2483372,2.02522,-0.3468173,-0.04778764,2.00292,,,,0.08440343,0.4644226,1.894645,0.09933252,0.2392352,1.808513,0.1483232,0.2060516,1.569012,0.1354974,0.2796458,1.433437,-0.1853269,0.07742397,1.924151,-0.2293407,-0.3591682,1.982022,-0.283406,-0.7717482,2.137412,-0.3181609,-0.8512013,2.068309,-0.03527584,0.07301717,1.892945,0.01197365,-0.3805713,1.949113,0.01420377,-0.7643964,2.102827,-0.008950043,-0.8523269,2.03936
7.237,-0.1052261,0.1537148,1.912399,-0.09654298,0.2246875,1.928988,-0.07683141,0.5840449,1.917691,,,,-0.255886,0.4935287,1.971075,-0.2982182,0.2492476,2.025389,-0.3467639,-0.04872182,2.003118,,,,0.08401974,0.4646859,1.894541,0.1069275,0.2564264,1.765038,0.1566991,0.1922806,1.532613,0.1354441,0.2799007,1.433441,-0.1852933,0.07701808,1.924384,-0.2286616,-0.3568183,1.980484,-0.283352,-0.7718655,2.137368,-0.3182305,-0.8513418,2.068375,-0.03499154,0.07279499,1.892832,0.0119898,-0.3805273,1.949137,0.01422745,-0.7644645,2.102855,-0.008980855,-0.8523651,2.039389
7.269,-0.105097,0.1536826,1.912458,-0.09641416,0.2246545,1.929075,-0.07679162,0.5841299,1.917797,,,,-0.2559277,0.4935186,1.97113,-0.2980438,0.2497752,2.025634,-0.346672,-0.04886507,2.003216,,,,0.08366698,0.4654925,1.894598,0.119878,0.2197677,1.75841,0.1484749,0.2035594,1.51375,0.1326398,0.2751463,1.432939,-0.1852027,0.07702333,1.924526,-0.2282151,-0.3549166,1.979524,-0.2831862,-0.7710283,2.137076,-0.31813,-0.8505179,2.06814,-0.0347563,0.07282872,1.892838,0.01203189,-0.3803838,1.949104,0.01422711,-0.7644625,2.102855,-0.009024418,-0.8523448,2.039388
7.307,-0.1049071,0.1535752,1.91256,-0.09625064,0.2245525,1.929211,-0.07675573,0.5841608,1.917924,,,,-0.255859,0.4933388,1.971317,-0.2954214,0.2489612,2.028589,-0.3465291,-0.04935526,2.003344,,,,0.08376795,0.4666036,1.895062,0.07171979,0.2342128,1.856688,0.1171563,0.2047331,1.543132,0.1176294,0.2508165,1.430396,-0.1850593,0.07678802,1.924795,-0.2281168,-0.3544344,1.979268,-0.2831724,-0.7710184,2.136817,-0.3180504,-0.8504727,2.067814,-0.03441139,0.07289979,1.892851,0.01275735,-0.3817488,1.949557,0.01417138,-0.764429,2.10278,-0.009207018,-0.8522731,2.039316
7.338,-0.1048343,0.1535867,1.9127,-0.09614812,0.2245475,1.929443,-0.07678282,0.5844018,1.918446,,,,-0.2557613,0.4933399,1.971966,-0.2927044,0.2244884,2.033177,-0.3464537,-0.04987035,2.003653,,,,0.08410379,0.4667944,1.895298,,,,0.1110422,0.1682715,1.607251,0.1026009,0.2181428,1.43579,-0.1850517,0.07674249,1.925077,-0.2287246,-0.3598791,1.982491,-0.2829308,-0.7702439,2.136831,-0.3179063,-0.8496046,2.067763,-0.03428249,0.07293358,1.892894,0.01285787,-0.3814437,1.949363,0.01416169,-0.7644391,2.102783,-0.009350849,-0.8523166,2.039407
7.369,-0.1046244,0.1536474,1.912793,-0.09586203,0.2245778,1.929678,-0.07644594,0.5846354,1.919009,-0.1029142,0.7569721,1.802161,-0.2554839,0.4933068,1.972956,-0.2928289,0.2211485,2.034881,-0.3441085,-0.04409963,2.00534,,,,0.08482427,0.4665945,1.895553,,,,0.1065275,0.1490091,1.624031,0.08719716,0.1934442,1.426811,-0.1849348,0.07670551,1.925227,-0.2279439,-0.358225,1.981222,-0.2828384,-0.7695332,2.136567,-0.3181423,-0.848949,2.06771,-0.03399697,0.07302823,1.892835,0.01410006,-0.3833293,1.950353,0.01415587,-0.7644252,2.102759,-0.009844492,-0.8522015,2.039403
7.406,-0.1045986,0.1536976,1.91285,-0.09574457,0.2245879,1.929928,-0.0760443,0.5847697,1.919682,-0.1038665,0.7570898,1.803054,-0.2551973,0.49319,1.974411,-0.292779,0.2202907,2.035932,-0.3364539,-0.01664843,2.008058,,,,0.08626509,0.4659468,1.896209,0.1209447,0.2371862,1.81528,0.07162655,0.1590912,1.500262,0.05971275,0.1437023,1.42582,-0.1849874,0.07669484,1.925347,-0.2278648,-0.3625872,1.983136,-0.2828144,-0.769237,2.136504,-0.3184194,-0.8486032,2.067748,-0.03398129,0.07303739,1.892813,0.01479348,-0.38406,1.950509,0.0141735,-0.7644552,2.102741,-0.01013459,-0.8522686,2.039558
7.437,-0.1046186,0.153674,1.912931,-0.09564615,0.224519,1.93026,-0.07583175,0.5850077,1.920445,-0.1047565,0.757344,1.804037,-0.2548508,0.4931548,1.975893,-0.2931145,0.2181076,2.037296,-0.3384746,-0.03273127,2.007134,,,,0.08687039,0.465139,1.896515,0.1156936,0.2344988,1.817582,0.06378171,0.1273309,1.512147,0.04690431,0.1060865,1.433104,-0.1851216,0.07662717,1.925533,-0.227828,-0.3635238,1.983814,-0.2827027,-0.7688584,2.136542,-0.318652,-0.8481653,2.067899,-0.03399569,0.07299995,1.892805,0.01547423,-0.3848483,1.950914,0.0144489,-0.7644266,2.102705,-0.01026586,-0.8522302,2.039669
7.464,-0.1046662,0.1537736,1.912988,-0.09547652,0.2245706,1.930582,-0.07565384,0.5853205,1.921148,-0.1054565,0.7581581,1.805448,-0.255215,0.4943838,1.979262,-0.2930567,0.2176444,2.037942,-0.3364615,-0.02591594,2.00871,,,,0.08739813,0.4641832,1.896893,0.1110599,0.2350662,1.825161,0.07269365,0.08720501,1.63569,0.02960149,0.05925063,1.467757,-0.1853899,0.07675425,1.925647,-0.2273685,-0.3664864,1.984851,-0.2827047,-0.7687639,2.136562,-0.3196045,-0.8478556,2.068173,-0.03400152,0.0729963,1.892774,0.01600541,-0.3851269,1.950753,0.01460523,-0.7645458,2.102742,-0.01097498,-0.8523517,2.040053
7.5,-0.1049055,0.1537902,1.913161,-0.09548068,0.2245453,1.93105,-0.07533055,0.5855945,1.921866,-0.1064349,0.7592026,1.807238,-0.2550211,0.4949433,1.981096,-0.2928797,0.2171523,2.038942,-0.3376008,-0.03490568,2.009841,,,,0.08745124,0.4635903,1.897171,0.1059292,0.230027,1.826124,0.04809393,0.08109613,1.603754,0.01425213,0.02661523,1.49317,-0.1861049,0.07698613,1.926082,-0.2265415,-0.3625391,1.983106,-0.2825683,-0.7681589,2.136537,-0.3199692,-0.8471972,2.068343,-0.03427381,0.072831,1.892733,0.01636954,-0.3851193,1.950587,0.01491626,-0.7642356,2.102673,-0.01111414,-0.852119,2.040261
7.533,-0.1051791,0.1537649,1.913418,-0.09553415,0.2244918,1.931626,-0.07523373,0.5857931,1.922526,,,,-0.2549081,0.4958786,1.983,-0.2927156,0.2169384,2.039601,-0.3383368,-0.03908841,2.009502,,,,0.08754421,0.4628131,1.897437,0.1016888,0.2272992,1.827571,0.03443602,0.06107148,1.588709,0.007539223,0.00507562,1.508215,-0.1869684,0.07740633,1.926561,-0.2253884,-0.3600851,1.982116,-0.2825441,-0.7679735,2.13666,-0.320545,-0.8468293,2.068582,-0.03448648,0.07237761,1.892828,0.01643973,-0.3854505,1.950607,0.01505546,-0.7642459,2.102678,-0.01139766,-0.8521632,2.040488
7.568,-0.1053472,0.1535958,1.913682,-0.09553595,0.2243432,1.932194,-0.07508054,0.5860529,1.923042,,,,-0.2546478,0.4959254,1.983763,-0.2925963,0.2170485,2.040909,-0.3380775,-0.03824752,2.009896,,,,0.08761095,0.4624184,1.89755,0.09965943,0.2260797,1.829704,0.03107363,0.05514032,1.587314,0.004382787,-0.004713579,1.518812,-0.1874286,0.0774897,1.926941,-0.225383,-0.3637614,1.984512,-0.2825565,-0.7677498,2.13673,-0.3208368,-0.846368,2.06853,-0.03456433,0.07186369,1.892968,0.01649795,-0.3854524,1.950597,0.01517759,-0.7642973,2.102649,-0.01144869,-0.8522196,2.040535
7.604,-0.1054957,0.1535947,1.913994,-0.09553632,0.2243426,1.932779,-0.07503174,0.5862625,1.923397,,,,-0.2545454,0.4963453,1.984611,-0.2922451,0.2176466,2.042398,-0.338529,-0.04207211,2.010216,,,,0.08773282,0.462114,1.897549,0.09860579,0.2215035,1.829935,0.02940515,0.05418434,1.588361,0.001943439,-0.005104275,1.525222,-0.1878659,0.07776365,1.927411,-0.2242664,-0.3604894,1.982918,-0.2825104,-0.76759,2.136799,-0.3211443,-0.846119,2.068691,-0.03460384,0.07157855,1.89317,0.01643564,-0.3854429,1.950709,0.01523949,-0.764282,2.102672,-0.01158634,-0.8521715,2.040592
7.637,-0.1056058,0.1536194,1.914668,-0.09553103,0.2243949,1.933619,-0.07496772,0.5864598,1.923734,,,,-0.2544208,0.4964449,1.984909,-0.292123,0.218004,2.043983,-0.3389489,-0.04414166,2.010908,,,,0.08791735,0.4618824,1.897525,0.09913314,0.2194211,1.830436,0.02647709,0.05489099,1.587866,-0.0004873715,-0.001210486,1.527402,-0.1881973,0.07799555,1.92828,-0.2242544,-0.3604896,1.982916,-0.2823683,-0.7683735,2.137093,-0.3210246,-0.8468719,2.068958,-0.03457692,0.07133117,1.893693,0.01642203,-0.3854528,1.950755,0.0152677,-0.7641487,2.10265,-0.0116382,-0.8519927,2.040535
7.664,-0.1058196,0.1541329,1.915594,-0.09562689,0.2248865,1.934607,-0.07499892,0.5868164,1.924155,,,,-0.2545364,0.4967742,1.985624,-0.2922208,0.2176804,2.044728,-0.3393996,-0.04562324,2.011531,,,,0.08814704,0.4618196,1.897538,0.09982814,0.2198152,1.831283,0.02112801,0.05920894,1.584703,-0.008625328,0.0188532,1.526378,-0.1886222,0.07852919,1.929207,-0.2245803,-0.3648387,1.985497,-0.2822372,-0.7686373,2.137372,-0.3210479,-0.8469235,2.069075,-0.03461602,0.07149362,1.89448,0.01646802,-0.3852992,1.950737,0.01533223,-0.7640662,2.102563,-0.01175123,-0.8518058,2.040372
7.704,-0.1057347,0.1543933,1.9163,-0.09550896,0.225164,1.935358,-0.07488222,0.5871168,1.924498,,,,-0.2544959,0.4967371,1.985697,-0.2921797,0.217669,2.045329,-0.3397611,-0.04647889,2.011811,,,,0.08848882,0.4618933,1.897692,0.1020321,0.221478,1.831907,0.01669067,0.06912486,1.580609,-0.01351351,0.03590108,1.519071,-0.1885771,0.0786957,1.929915,-0.2254066,-0.3663004,1.987037,-0.2823002,-0.7679487,2.137204,-0.3209426,-0.846119,2.068672,-0.03448844,0.07167193,1.895151,0.01657877,-0.3849954,1.950796,0.01533279,-0.7640865,2.102556,-0.01174206,-0.851725,2.040212
7.734,-0.1055886,0.1547624,1.917146,-0.09534966,0.2255294,1.936157,-0.07468776,0.5873621,1.924822,,,,-0.2544535,0.4967051,1.985792,-0.292264,0.2168815,2.045853,-0.3400712,-0.04650543,2.012374,,,,0.08907752,0.4616961,1.898001,0.1031367,0.2206315,1.829643,0.01769928,0.08737531,1.588652,-0.01882684,0.05188765,1.509337,-0.1884471,0.07889505,1.930795,-0.2256253,-0.3667716,1.987501,-0.2823352,-0.7678805,2.137207,-0.3208345,-0.8460121,2.068543,-0.03436072,0.0719298,1.895974,0.01670418,-0.3848155,1.951034,0.0153354,-0.7640976,2.102557,-0.0116743,-0.8515996,2.039984
7.766,-0.1054501,0.1552617,1.917954,-0.09519844,0.2259966,1.936806,-0.07443191,0.5875931,1.92499,,,,-0.2544449,0.4967105,1.985915,-0.2923837,0.2164699,2.046117,-0.340326,-0.04682953,2.012933,,,,0.08960094,0.4618808,1.89835,0.1043406,0.220253,1.826482,0.03000594,0.1134725,1.619839,-0.02310134,0.06195585,1.499554,-0.1883442,0.07912942,1.931592,-0.2256639,-0.3616576,1.985026,-0.2824217,-0.76797,2.137266,-0.3206914,-0.8462284,2.06861,-0.03426793,0.07245717,1.89693,0.01624436,-0.3831672,1.951174,0.01529672,-0.7641447,2.102566,-0.01151706,-0.8514104,2.039572
7.804,-0.1053438,0.1554435,1.91861,-0.09508716,0.226204,1.937378,-0.07418797,0.5878403,1.925379,,,,-0.2543347,0.4966606,1.9861,-0.2926413,0.2154735,2.046432,-0.3402166,-0.0466389,2.01269,,,,0.08997588,0.4619312,1.898702,0.1046446,0.219212,1.824359,0.02864627,0.112804,1.618165,-0.02638518,0.06935149,1.494406,-0.188159,0.07914408,1.932292,-0.2272204,-0.3637076,1.987344,-0.2824069,-0.7674656,2.137255,-0.3203312,-0.8456285,2.068291,-0.03426832,0.07271312,1.897617,0.01634605,-0.3834119,1.951719,0.01528894,-0.7641484,2.102594,-0.01149011,-0.8512887,2.039403
7.836,-0.1053546,0.1555022,1.919321,-0.09509818,0.2263052,1.93791,-0.07411318,0.5879641,1.925612,,,,-0.2542946,0.4966463,1.986309,-0.2927761,0.2153132,2.046628,-0.3404176,-0.04646273,2.012748,,,,0.09012762,0.4618878,1.898912,0.1048007,0.2190213,1.822165,0.02725512,0.112139,1.616856,-0.02793649,0.07248204,1.492732,-0.1880316,0.07905833,1.93312,-0.2277356,-0.365647,1.988827,-0.2822672,-0.7698697,2.138033,-0.3199999,-0.8478988,2.068805,-0.03443798,0.07282604,1.898424,0.01580685,-0.3823641,1.952165,0.01525003,-0.7640193,2.102808,-0.01140417,-0.8510007,2.039336
7.874,-0.1053599,0.1557025,1.919931,-0.09510706,0.2265349,1.938378,-0.07397354,0.5882459,1.925977,,,,-0.2542534,0.496543,1.986629,-0.2928858,0.2153843,2.046921,-0.3401447,-0.04405627,2.012629,,,,0.09039013,0.4619926,1.899286,0.104666,0.2188393,1.82103,0.02622055,0.1115188,1.616337,-0.03036105,0.07200599,1.490547,-0.1879436,0.07912972,1.933728,-0.2283778,-0.3617914,1.988013,-0.2826104,-0.7708799,2.138348,-0.3200956,-0.8488131,2.068868,-0.03458249,0.07306917,1.899096,0.01544782,-0.381865,1.952732,0.01536118,-0.7642909,2.103035,-0.01115223,-0.8511337,2.039305
7.904,-0.1055155,0.1556243,1.920583,-0.09525547,0.2265169,1.938838,-0.07390383,0.5883575,1.92628,,,,-0.2542448,0.4965054,1.986685,-0.2929858,0.2161535,2.046882,-0.3401145,-0.04351887,2.012539,,,,0.09043313,0.4619219,1.899514,0.1043308,0.2189332,1.820001,0.01107859,0.107232,1.590659,-0.03256024,0.07021436,1.489847,-0.1880178,0.07901572,1.934303,-0.2285336,-0.3614477,1.988023,-0.2827643,-0.7717782,2.138842,-0.3201595,-0.8497164,2.06931,-0.03492289,0.07304037,1.899964,0.01520479,-0.3812195,1.953613,0.01535564,-0.7643221,2.103465,-0.01105049,-0.8509779,2.039426
7.938,-0.105649,0.1556605,1.921148,-0.09539304,0.2265856,1.939279,-0.07378344,0.5885683,1.926796,,,,-0.254207,0.4963951,1.986676,-0.2931058,0.2163857,2.046696,-0.3400371,-0.04228767,2.012502,,,,0.09041541,0.4618787,1.899796,0.104381,0.220152,1.816364,0.02188053,0.1241292,1.607415,-0.03266297,0.07037521,1.490241,-0.1880275,0.07916725,1.934693,-0.2283943,-0.3604495,1.987846,-0.2831486,-0.772751,2.13914,-0.3205042,-0.8506039,2.069482,-0.03530774,0.07303418,1.900791,0.01503946,-0.380594,1.954173,0.01534666,-0.7643586,2.103818,-0.01094061,-0.8509216,2.039596
7.972,-0.1058007,0.1555099,1.921843,-0.0955422,0.22653,1.939755,-0.07373692,0.5887657,1.92713,,,,-0.2541952,0.4963105,1.986664,-0.2916699,0.2347802,2.047342,-0.340088,-0.0418631,2.012306,,,,0.09039114,0.4617967,1.899886,0.1021393,0.2271518,1.807104,0.02031687,0.1262897,1.600378,-0.03094698,0.07869053,1.48865,-0.1880017,0.07896696,1.935264,-0.2284452,-0.3603659,1.987892,-0.28327,-0.7734688,2.139746,-0.3205965,-0.8513631,2.070098,-0.0357413,0.07304584,1.901793,0.01484666,-0.3804347,1.954509,0.0153292,-0.7643479,2.103884,-0.0108966,-0.8508211,2.039493
8.009,-0.105863,0.1557942,1.922419,-0.09561397,0.2267994,1.940143,-0.07362225,0.5889023,1.927468,,,,-0.2542081,0.4963155,1.986642,-0.292064,0.2372244,2.047526,-0.3410614,-0.04118683,2.012998,,,,0.0903751,0.4618124,1.899987,0.09937517,0.2270226,1.793702,0.03363552,0.1286813,1.579705,-0.0261517,0.1205788,1.468284,-0.1878285,0.07930426,1.935728,-0.230059,-0.3652102,1.991788,-0.2836143,-0.7737411,2.139765,-0.3207073,-0.8513139,2.069627,-0.03616268,0.07335734,1.902624,0.01480116,-0.3814323,1.955725,0.01530247,-0.7644575,2.104152,-0.01088526,-0.8507886,2.039546
8.036,-0.1056854,0.156459,1.922905,-0.09547695,0.2273389,1.940443,-0.07334802,0.5889835,1.927783,,,,-0.2542198,0.4963537,1.986394,-0.2930491,0.2441704,2.046564,-0.341336,-0.0407034,2.0131,,,,0.09037324,0.4620007,1.900102,0.09905278,0.230882,1.781442,0.02492929,0.1421556,1.565944,-0.02575814,0.1629354,1.435669,-0.1872574,0.08010805,1.936141,-0.2299377,-0.3628452,1.990647,-0.2840607,-0.7721607,2.139784,-0.3211719,-0.8498777,2.069808,-0.03635418,0.07403353,1.903196,0.01439049,-0.3809049,1.956122,0.01533332,-0.7648483,2.104553,-0.01064611,-0.8511285,2.039787
8.072,-0.1055199,0.1567741,1.923127,-0.09537808,0.2275121,1.940499,-0.07309906,0.5885661,1.928034,,,,-0.2543171,0.4963146,1.986209,-0.2940801,0.2463512,2.044126,-0.3427931,-0.04294928,2.012299,,,,0.09039518,0.4622473,1.900104,0.0999023,0.2324922,1.75631,0.01500484,0.1514213,1.541883,-0.01539822,0.2075521,1.428144,-0.1871419,0.08018599,1.936259,-0.2301556,-0.3616712,1.990283,-0.2842485,-0.77447,2.140784,-0.3212132,-0.8522466,2.070789,-0.03616982,0.0746155,1.903467,0.0138683,-0.3804091,1.956669,0.0152439,-0.7647875,2.104595,-0.01056927,-0.8509617,2.039613
8.104,-0.1054056,0.1571413,1.923295,-0.09529065,0.2278125,1.940561,-0.07303872,0.5886103,1.928255,,,,-0.2543574,0.4963162,1.985962,-0.2966994,0.2497724,2.0422,-0.3435755,-0.04359916,2.012062,,,,0.09043883,0.4624799,1.899582,0.0990184,0.2343373,1.720338,0.001145236,0.2094749,1.497184,-0.01022657,0.2587953,1.437421,-0.1870352,0.0804892,1.936267,-0.2321055,-0.3662655,1.993977,-0.2843946,-0.7746373,2.140848,-0.3211428,-0.8521817,2.070473,-0.03600402,0.07507467,1.903742,0.01336091,-0.3797612,1.957201,0.01512349,-0.7647633,2.104825,-0.01067248,-0.8508334,2.03969
8.136,-0.1053725,0.1575744,1.923395,-0.09523217,0.2280911,1.940589,-0.07306297,0.5884897,1.92857,,,,-0.2548459,0.4966798,1.985951,-0.2987852,0.2508573,2.041167,-0.3441972,-0.04343959,2.012141,,,,0.09113494,0.4674273,1.898416,0.1004933,0.2349925,1.710991,0.008467942,0.2793554,1.488413,-0.01259412,0.31166,1.403633,-0.1870908,0.08056442,1.936291,-0.2319403,-0.3632148,1.992668,-0.2845031,-0.7747324,2.140806,-0.3215526,-0.8522047,2.070498,-0.03577106,0.07559967,1.90374,0.01284807,-0.3802719,1.958006,0.01510815,-0.7650856,2.105153,-0.01089743,-0.8510998,2.040014
8.173,-0.105491,0.1575325,1.923414,-0.09533441,0.2280774,1.940622,-0.07410894,0.5892495,1.929267,,,,-0.2549912,0.4967016,1.985911,-0.3035255,0.2575561,2.039154,-0.3456369,-0.04394304,2.011995,,,,0.09357808,0.4699084,1.896173,0.103333,0.2202998,1.679725,0.01194964,0.3226841,1.478295,-0.01522005,0.357345,1.389506,-0.1878553,0.0801284,1.936437,-0.2326266,-0.3661149,1.994756,-0.2846779,-0.7751098,2.140894,-0.3221427,-0.8523031,2.070483,-0.03553292,0.07521851,1.903512,0.0128488,-0.3808887,1.958762,0.01496169,-0.7651185,2.105386,-0.01156544,-0.8510428,2.040322
8.204,-0.1074453,0.1546914,1.923127,-0.09833087,0.2245684,1.939813,-0.08587963,0.5781887,1.926103,-0.09123185,0.7676975,1.827432,-0.2550698,0.4965105,1.985774,-0.3038266,0.2577777,2.038961,-0.34694,-0.04447608,2.012185,,,,0.09775364,0.4724625,1.893847,0.1024718,0.220222,1.678855,0.01351161,0.3308244,1.478754,-0.01642367,0.3845711,1.386111,-0.1924791,0.07495406,1.937901,-0.2341825,-0.3683143,1.995883,-0.2847894,-0.7750791,2.14089,-0.3222181,-0.8519233,2.070068,-0.03465321,0.06969355,1.901703,0.01215799,-0.3835368,1.960303,0.01483636,-0.764976,2.105553,-0.01198579,-0.8503318,2.039852
8.241,-0.1087094,0.1531121,1.922708,-0.1008229,0.221646,1.938131,-0.09729079,0.5608753,1.920855,-0.08543408,0.7617571,1.839538,-0.2551166,0.4963164,1.985612,-0.3048703,0.2046285,2.043829,-0.347512,-0.04461928,2.012098,,,,0.1042812,0.4703739,1.887402,0.1002641,0.2123641,1.730995,0.01002786,0.3663763,1.458087,-0.01568452,0.4014667,1.387236,-0.1942631,0.07270149,1.938537,-0.2345644,-0.3634507,1.991848,-0.2851089,-0.7700635,2.140218,-0.3236006,-0.8467958,2.069853,-0.0338694,0.06598909,1.900373,0.01153711,-0.3839054,1.960529,0.01481274,-0.7652016,2.105654,-0.01319625,-0.8496808,2.039326
8.272,-0.1096723,0.151894,1.922385,-0.1024115,0.2194516,1.93682,-0.09864127,0.5555257,1.919783,-0.08483431,0.7587624,1.842644,-0.2552657,0.4957653,1.985619,-0.2989787,0.2526549,2.037266,-0.3483033,-0.04212195,2.012688,,,,0.1063652,0.4702921,1.885312,0.09283648,0.2278222,1.657978,0.009088761,0.3682747,1.455127,-0.01524518,0.4089022,1.3886,-0.1955725,0.07102996,1.938901,-0.2368196,-0.3689301,1.994109,-0.2853062,-0.770884,2.14069,-0.3239009,-0.8476741,2.070455,-0.03372682,0.06394948,1.899656,0.01083315,-0.3841161,1.960393,0.01459048,-0.7651685,2.105718,-0.01372717,-0.8496274,2.039506
8.304,-0.1106319,0.1505926,1.921679,-0.103765,0.2176934,1.935278,-0.09975041,0.5533862,1.918977,-0.08490901,0.7571844,1.842971,-0.2552912,0.4957051,1.985584,-0.2989904,0.2527022,2.037326,-0.3488889,-0.04047012,2.013234,,,,0.1069879,0.4696059,1.883634,0.0737915,0.2715521,1.614022,-0.007051244,0.3924736,1.418594,-0.01533825,0.4108623,1.388966,-0.196474,0.06991272,1.938802,-0.2374744,-0.3715967,1.99471,-0.2854702,-0.7710348,2.140558,-0.324406,-0.8477907,2.070491,-0.03366992,0.06209464,1.898482,0.00864475,-0.3826828,1.959323,0.01445066,-0.7650298,2.1057,-0.01379348,-0.8497287,2.039782
8.338,-0.1119601,0.1490429,1.920722,-0.1051538,0.2163669,1.933854,-0.1002432,0.5534745,1.918671,-0.08475515,0.757081,1.842455,-0.2553369,0.4956192,1.985613,-0.2990192,0.2529382,2.0376,-0.3491736,-0.03954257,2.013535,,,,0.1069672,0.4684283,1.882569,0.07941964,0.2525215,1.627886,-0.0006263107,0.377241,1.434633,-0.01618402,0.4095082,1.388857,-0.1978105,0.06864588,1.938441,-0.2372331,-0.365099,1.990443,-0.2857801,-0.7712747,2.140462,-0.3250079,-0.8482746,2.070844,-0.03408322,0.06029407,1.897105,0.006676964,-0.3823678,1.958303,0.01439954,-0.7650501,2.105621,-0.01367615,-0.8501685,2.040192
8.372,-0.1122913,0.1488807,1.920407,-0.1052395,0.2165732,1.93388,-0.08966789,0.5897481,1.925347,,,,-0.2554782,0.4955605,1.985778,-0.2990321,0.2530007,2.040096,-0.349519,-0.039243,2.01395,,,,0.1062508,0.4678148,1.882846,0.08364958,0.2456587,1.644184,-0.006356031,0.3407065,1.437905,-0.02024942,0.380747,1.39199,-0.1985054,0.06853411,1.937765,-0.2372657,-0.3625186,1.988442,-0.2858498,-0.7713734,2.140507,-0.325334,-0.8491799,2.07191,-0.034523,0.06030745,1.896635,0.006199522,-0.3827582,1.957863,0.01412419,-0.7648864,2.105494,-0.01375898,-0.8510929,2.04139
8.405,-0.1123857,0.1501043,1.919735,-0.104543,0.2188992,1.933813,-0.08707718,0.5895699,1.926327,,,,-0.2556093,0.4956586,1.985993,-0.2990684,0.2534571,2.040029,-0.3498927,-0.03888543,2.014308,,,,0.1021287,0.4677653,1.88398,0.09154454,0.235134,1.687478,-0.001357018,0.3048445,1.456183,-0.02657422,0.3398773,1.392794,-0.1980226,0.07072709,1.935978,-0.2380155,-0.3647822,1.989628,-0.2859731,-0.7711906,2.140334,-0.325512,-0.8491635,2.07193,-0.03682648,0.06426928,1.895317,0.004454825,-0.3815175,1.955989,0.01410984,-0.7648152,2.105396,-0.01336303,-0.8517963,2.042136
8.437,-0.1128315,0.1514433,1.918943,-0.1043395,0.2203919,1.933742,-0.0853025,0.5885041,1.92659,,,,-0.2555769,0.4956007,1.985968,-0.30209,0.22872,2.045861,-0.3501784,-0.0379537,2.014778,,,,0.09624054,0.4663064,1.885153,0.08541714,0.219927,1.724022,-0.008024368,0.2727237,1.445399,-0.02791029,0.2883559,1.394387,-0.1973668,0.07389061,1.933559,-0.2378021,-0.361515,1.98718,-0.2864039,-0.7717787,2.140351,-0.326162,-0.8500133,2.072346,-0.04026819,0.06825798,1.894743,0.003570172,-0.3806517,1.954803,0.01396398,-0.7648743,2.105303,-0.01339396,-0.8523129,2.042596
